201352,3,688299,09:15:07.680,A,0,95449,17.760,931,0.000,S,09:25:14.801,1188150
201353,3,688299,09:15:07.940,A,0,96674,14.960,3000,0.000,S,09:25:14.801,1188151
201354,3,688299,09:15:07.940,A,0,97552,15.050,3349,0.000,S,09:25:14.801,1188152
201355,3,688299,09:15:08.080,A,0,99338,17.440,19999,0.000,S,09:25:14.801,1188153
201356,3,688299,09:15:08.580,A,0,104382,15.490,6298,0.000,S,09:25:14.801,1188154
201357,3,688299,09:15:08.580,A,0,104670,15.780,330,0.000,S,09:25:14.801,1188155
201358,3,688299,09:15:08.580,A,0,104671,15.980,400,0.000,S,09:25:14.801,1188156
201359,3,688299,09:15:08.580,A,0,104687,16.180,400,0.000,S,09:25:14.801,1188157
201360,3,688299,09:15:08.580,A,0,104690,16.380,400,0.000,S,09:25:14.801,1188158
201361,3,688299,09:15:08.580,A,0,104731,16.580,400,0.000,S,09:25:14.801,1188159
201362,3,688299,09:15:08.920,A,0,108266,15.000,2000,0.000,S,09:25:14.801,1188160
201363,3,688299,09:15:08.920,A,0,108323,16.000,1500,0.000,S,09:25:14.801,1188161
201364,3,688299,09:15:08.920,A,0,109372,17.500,1000,0.000,S,09:25:14.801,1188162
201365,3,688299,09:15:09.050,A,0,110377,15.530,1400,0.000,S,09:25:14.801,1188163
201366,3,688299,09:15:09.050,A,0,110380,15.600,300,0.000,S,09:25:14.801,1188164
201367,3,688299,09:15:09.220,A,111990,0,14.520,400,0.000,B,09:25:14.801,1188165
201368,3,688299,09:15:09.220,A,111993,0,14.250,400,0.000,B,09:25:14.801,1188166
201369,3,688299,09:15:09.220,A,112026,0,14.020,1000,0.000,B,09:25:14.801,1188167
201370,3,688299,09:15:09.220,A,112123,0,13.750,800,0.000,B,09:25:14.801,1188168
201371,3,688299,09:15:09.330,A,0,112610,16.300,1000,0.000,S,09:25:14.801,1188169
201372,3,688299,09:15:09.330,A,112719,0,14.620,2300,0.000,B,09:25:14.801,1188170
201373,3,688299,09:15:09.700,A,0,117098,17.000,1500,0.000,S,09:25:14.801,1188171
201374,3,688299,09:15:09.750,A,0,118030,17.780,6000,0.000,S,09:25:14.801,1188172
201375,3,688299,09:15:10.250,A,0,122834,15.210,2000,0.000,S,09:25:14.801,1188173
201376,3,688299,09:15:10.250,A,123424,0,13.170,200,0.000,B,09:25:14.801,1188174
201377,3,688299,09:15:10.350,A,0,124832,15.210,300,0.000,S,09:25:14.801,1188175
201378,3,688299,09:15:10.350,A,124984,0,14.000,1000,0.000,B,09:25:14.801,1188176
201379,3,688299,09:15:10.350,A,125362,0,14.700,200,0.000,B,09:25:14.801,1188177
201380,3,688299,09:15:10.500,A,0,125860,15.220,300,0.000,S,09:25:14.801,1188178
201381,3,688299,09:15:10.500,A,0,126113,17.780,20000,0.000,S,09:25:14.801,1188179
201382,3,688299,09:15:10.500,A,0,126265,15.990,20000,0.000,S,09:25:14.801,1188180
201383,3,688299,09:15:10.500,A,126734,0,14.300,200,0.000,B,09:25:14.801,1188181
201384,3,688299,09:15:10.500,A,126833,0,14.550,200,0.000,B,09:25:14.801,1188182
201385,3,688299,09:15:10.680,A,0,127799,15.500,2000,0.000,S,09:25:14.801,1188183
201386,3,688299,09:15:10.730,A,128281,0,14.600,200,0.000,B,09:25:14.801,1188184
201387,3,688299,09:15:10.730,A,128295,0,14.500,200,0.000,B,09:25:14.801,1188185
201388,3,688299,09:15:10.980,A,130748,0,14.550,500,0.000,B,09:25:14.801,1188186
201389,3,688299,09:15:14.160,A,0,137870,15.080,200,0.000,S,09:25:14.801,1188187
201390,3,688299,09:15:14.160,A,137871,0,14.540,200,0.000,B,09:25:14.801,1188188
201391,3,688299,09:15:14.570,A,0,138402,16.500,300,0.000,S,09:25:14.801,1188189
201392,3,688299,09:15:14.570,A,0,138403,17.330,300,0.000,S,09:25:14.801,1188190
201393,3,688299,09:15:14.570,A,0,138404,15.710,300,0.000,S,09:25:14.801,1188191
201394,3,688299,09:16:00.400,A,0,145204,17.780,200,0.000,S,09:25:14.801,1188192
201395,3,688299,09:16:05.400,D,0,145204,17.780,200,0.000,S,09:25:14.801,1188193
201396,3,688299,09:16:29.120,A,147855,0,14.880,6815,0.000,B,09:25:14.801,1188194
201397,3,688299,09:17:14.740,D,147855,0,14.880,6815,0.000,B,09:25:14.801,1188195
201398,3,688299,09:17:22.990,A,152055,0,16.000,10000,0.000,B,09:25:14.801,1188196
201399,3,688299,09:17:23.910,A,152144,0,15.010,6756,0.000,B,09:25:14.801,1188197
201400,3,688299,09:17:42.080,D,152055,0,16.000,10000,0.000,B,09:25:14.801,1188198
201401,3,688299,09:17:50.720,A,0,154471,14.940,1000,0.000,S,09:25:14.801,1188199
201402,3,688299,09:17:53.350,D,152144,0,15.010,6756,0.000,B,09:25:14.801,1188200
201403,3,688299,09:18:02.830,A,0,155524,14.880,1000,0.000,S,09:25:14.801,1188201
201404,3,688299,09:18:13.100,A,0,156440,15.040,1000,0.000,S,09:25:14.801,1188202
201405,3,688299,09:18:35.670,A,158588,0,14.660,1600,0.000,B,09:25:14.801,1188203
201406,3,688299,09:18:55.070,A,0,160391,17.780,2000,0.000,S,09:25:14.801,1188204
201407,3,688299,09:19:08.640,A,0,161577,15.210,2200,0.000,S,09:25:14.801,1188205
201408,3,688299,09:19:17.510,A,0,162446,15.720,1000,0.000,S,09:25:14.801,1188206
201409,3,688299,09:20:00.010,A,166691,0,13.170,500,0.000,B,09:25:14.801,1188207
201410,3,688299,09:20:01.670,A,0,166947,15.820,4877,0.000,S,09:25:14.801,1188208
201411,3,688299,09:20:11.760,A,168615,0,14.720,300,0.000,B,09:25:14.801,1188209
201412,3,688299,09:20:15.650,A,0,169077,16.830,14631,0.000,S,09:25:14.801,1188210
201413,3,688299,09:20:22.390,A,0,169792,16.450,2000,0.000,S,09:25:14.801,1188211
201414,3,688299,09:21:01.220,A,174289,0,14.330,1000,0.000,B,09:25:14.801,1188212
201415,3,688299,09:21:01.220,A,174292,0,14.670,2000,0.000,B,09:25:14.801,1188213
201416,3,688299,09:21:04.400,A,0,174661,17.770,3000,0.000,S,09:25:14.801,1188214
201417,3,688299,09:21:20.160,A,0,176571,17.170,2000,0.000,S,09:25:14.801,1188215
201418,3,688299,09:23:19.810,A,0,192538,15.200,10000,0.000,S,09:25:14.801,1188216
201419,3,688299,09:23:26.530,A,0,193587,15.190,10000,0.000,S,09:25:14.801,1188217
201420,3,688299,09:23:47.780,A,0,197159,15.250,700,0.000,S,09:25:14.801,1188218
201421,3,688299,09:24:07.080,A,201007,0,14.670,20000,0.000,B,09:25:14.801,1188219
201422,3,688299,09:24:08.940,A,0,201508,14.790,200,0.000,S,09:25:14.801,1188220
201423,3,688299,09:24:15.210,A,0,202917,14.990,5942,0.000,S,09:25:14.801,1188221
201424,3,688299,09:24:16.620,A,203246,0,14.750,760,0.000,B,09:25:14.801,1188222
201425,3,688299,09:24:30.020,A,0,206633,14.830,1000,0.000,S,09:25:14.801,1188223
201426,3,688299,09:24:46.090,A,0,211427,14.810,639,0.000,S,09:25:14.801,1188224
201427,3,688299,09:24:54.970,A,0,215718,14.520,287,0.000,S,09:25:14.801,1188225
201428,3,688299,09:24:55.570,A,0,216260,14.450,257,0.000,S,09:25:14.801,1188226
201429,3,688299,09:24:57.330,A,0,218319,11.860,660,0.000,S,09:25:14.801,1188227
201430,3,688299,09:24:58.280,A,0,219072,11.860,200,0.000,S,09:25:14.801,1188228
201431,3,688299,09:24:58.630,A,0,219315,11.860,288,0.000,S,09:25:14.801,1188229
201432,3,688299,09:24:58.740,A,219443,0,14.760,800,0.000,B,09:25:14.801,1188230
201433,3,688299,09:24:59.350,A,0,220301,11.860,800,0.000,S,09:25:14.801,1188231
201434,3,688299,09:24:59.620,A,220740,0,14.770,400,0.000,B,09:25:14.801,1188232
201435,3,688299,09:25:00.120,T,220740,218319,14.720,400,5888.000,N,09:25:14.801,1188233
201436,3,688299,09:25:00.120,T,219443,218319,14.720,260,3827.200,N,09:25:14.801,1188234
201437,3,688299,09:25:00.120,T,219443,219072,14.720,200,2944.000,N,09:25:14.801,1188235
201438,3,688299,09:25:00.120,T,219443,219315,14.720,288,4239.360,N,09:25:14.801,1188236
201439,3,688299,09:25:00.120,T,219443,220301,14.720,52,765.440,N,09:25:14.801,1188237
201440,3,688299,09:25:00.120,T,74826,220301,14.720,372,5475.840,N,09:25:14.801,1188238
201441,3,688299,09:25:00.120,T,203246,220301,14.720,376,5534.720,N,09:25:14.801,1188239
201442,3,688299,09:25:00.120,T,203246,216260,14.720,257,3783.040,N,09:25:14.801,1188240
201443,3,688299,09:25:00.120,T,203246,215718,14.720,127,1869.440,N,09:25:14.801,1188241
201444,3,688299,09:25:00.120,T,80317,215718,14.720,160,2355.200,N,09:25:14.801,1188242
201445,3,688299,09:25:00.450,S,0,0,0.000,0,0.000,TRADE,09:25:14.801,1188243
258267,3,688299,09:30:01.320,A,225335,0,13.830,2000,0.000,B,09:30:01.678,1569893
258546,3,688299,09:30:01.400,A,225576,0,14.740,600,0.000,B,09:30:01.682,1570172
260780,3,688299,09:30:01.570,A,227376,0,14.680,1000,0.000,B,09:30:01.935,1580046
262714,3,688299,09:30:01.790,A,228932,0,14.680,50000,0.000,B,09:30:02.189,1596551
269510,3,688299,09:30:02.210,A,0,234567,15.670,2000,0.000,S,09:30:02.851,1636998
269807,3,688299,09:30:02.210,A,234823,0,13.990,15000,0.000,B,09:30:02.853,1637295
276804,3,688299,09:30:02.790,A,240737,0,14.650,1600,0.000,B,09:30:03.657,1681935
280108,3,688299,09:30:03.080,A,243610,0,14.730,500,0.000,B,09:30:04.066,1705379
280446,3,688299,09:30:03.080,A,243874,0,14.700,1000,0.000,B,09:30:04.067,1705717
283611,3,688299,09:30:03.390,A,246520,0,14.690,300,0.000,B,09:30:04.791,1741937
283624,3,688299,09:30:03.390,A,246532,0,14.690,2000,0.000,B,09:30:04.791,1741950
289065,3,688299,09:30:03.740,A,251098,0,14.730,1000,0.000,B,09:30:05.214,1769135
290874,3,688299,09:30:03.900,A,252599,0,14.680,800,0.000,B,09:30:05.557,1788316
291567,3,688299,09:30:03.900,A,253162,0,14.680,500,0.000,B,09:30:05.563,1789009
293581,3,688299,09:30:04.050,A,0,254748,15.030,10000,0.000,S,09:30:05.609,1791023
294486,3,688299,09:30:04.050,A,0,255507,14.850,760,0.000,S,09:30:05.617,1791928
295154,3,688299,09:30:04.210,A,256054,0,14.730,600,0.000,B,09:30:06.005,1812170
298719,3,688299,09:30:04.390,A,259037,0,14.740,1400,0.000,B,09:30:06.403,1834314
298961,3,688299,09:30:04.390,A,0,259242,14.870,1300,0.000,S,09:30:06.406,1834556
301206,3,688299,09:30:04.540,T,225576,261099,14.740,200,2948.000,S,09:30:06.454,1836801
301268,3,688299,09:30:04.690,T,225576,261159,14.740,200,2948.000,S,09:30:06.762,1855080
304850,3,688299,09:30:04.840,A,264193,0,14.520,17000,0.000,B,09:30:07.060,1871155
306354,3,688299,09:30:05.000,A,0,265473,14.780,800,0.000,S,09:30:07.101,1872659
307971,3,688299,09:30:05.160,A,266869,0,14.680,3000,0.000,B,09:30:07.499,1895016
308035,3,688299,09:30:05.160,A,0,266929,15.700,5000,0.000,S,09:30:07.499,1895080
319601,3,688299,09:30:05.970,A,276764,0,14.440,2000,0.000,B,09:30:08.512,1952675
321350,3,688299,09:30:06.120,A,278258,0,14.620,500,0.000,B,09:30:08.559,1954424
325372,3,688299,09:30:06.420,A,281696,0,14.620,2000,0.000,B,09:30:09.205,1990891
328130,3,688299,09:30:06.570,A,0,283960,14.900,1000,0.000,S,09:30:09.260,1993649
331092,3,688299,09:30:06.860,A,0,286426,14.920,1000,0.000,S,09:30:09.627,2013636
337352,3,688299,09:30:07.190,D,0,201508,14.790,200,0.000,S,09:30:10.312,2052517
338022,3,688299,09:30:07.340,A,292192,0,14.590,1000,0.000,B,09:30:10.363,2053187
338418,3,688299,09:30:07.340,T,225576,292533,14.740,200,2948.000,S,09:30:10.364,2053583
338419,3,688299,09:30:07.340,T,259037,292533,14.740,112,1650.880,S,09:30:10.364,2053584
340343,3,688299,09:30:07.500,A,0,294160,14.780,200,0.000,S,09:30:10.611,2068924
341247,3,688299,09:30:07.500,A,0,294925,14.920,1000,0.000,S,09:30:10.649,2069828
341604,3,688299,09:30:07.500,A,295197,0,14.680,700,0.000,B,09:30:10.649,2070185
342984,3,688299,09:30:07.650,D,0,211427,14.810,639,0.000,S,09:30:10.913,2085779
343519,3,688299,09:30:07.650,A,0,296600,14.940,1000,0.000,S,09:30:10.914,2086314
343538,3,688299,09:30:07.650,A,296618,0,14.750,1200,0.000,B,09:30:10.914,2086333
343552,3,688299,09:30:07.650,A,296628,0,14.750,1400,0.000,B,09:30:10.914,2086347
343554,3,688299,09:30:07.650,A,296630,0,14.750,600,0.000,B,09:30:10.914,2086349
343812,3,688299,09:30:07.650,A,296833,0,14.510,800,0.000,B,09:30:10.951,2086607
343962,3,688299,09:30:07.650,A,296952,0,14.740,200,0.000,B,09:30:10.951,2086757
344352,3,688299,09:30:07.800,A,297271,0,14.740,500,0.000,B,09:30:10.953,2087147
344581,3,688299,09:30:07.800,A,297473,0,14.750,1200,0.000,B,09:30:10.953,2087376
345934,3,688299,09:30:07.800,D,253162,0,14.680,500,0.000,B,09:30:10.960,2088729
346163,3,688299,09:30:07.800,A,298742,0,14.530,2020,0.000,B,09:30:10.963,2088958
348571,3,688299,09:30:08.050,A,0,300745,14.800,400,0.000,S,09:30:11.365,2110837
348635,3,688299,09:30:08.050,A,0,300804,14.800,400,0.000,S,09:30:11.365,2110901
349273,3,688299,09:30:08.050,T,296618,301333,14.750,269,3967.750,S,09:30:11.399,2111539
350020,3,688299,09:30:08.050,A,0,301957,14.800,200,0.000,S,09:30:11.404,2112286
351210,3,688299,09:30:08.190,A,0,302935,14.970,2000,0.000,S,09:30:11.705,2129040
351324,3,688299,09:30:08.190,A,303013,0,14.740,600,0.000,B,09:30:11.705,2129154
351434,3,688299,09:30:08.190,A,0,303090,14.800,600,0.000,S,09:30:11.705,2129264
351505,3,688299,09:30:08.190,A,303138,0,14.740,400,0.000,B,09:30:11.705,2129335
352242,3,688299,09:30:08.190,A,0,303717,14.800,352,0.000,S,09:30:11.711,2130072
352338,3,688299,09:30:08.190,A,0,303791,14.990,5000,0.000,S,09:30:11.711,2130168
352750,3,688299,09:30:08.370,A,0,304149,14.800,253,0.000,S,09:30:11.713,2130580
353619,3,688299,09:30:08.370,A,0,304845,14.800,200,0.000,S,09:30:11.753,2131449
354540,3,688299,09:30:08.370,A,0,305600,14.780,400,0.000,S,09:30:11.758,2132370
354669,3,688299,09:30:08.510,A,0,305706,14.800,500,0.000,S,09:30:11.965,2144220
355117,3,688299,09:30:08.510,A,0,306088,14.800,500,0.000,S,09:30:12.000,2144668
355860,3,688299,09:30:08.510,A,306725,0,14.740,300,0.000,B,09:30:12.002,2145411
355883,3,688299,09:30:08.510,A,306746,0,14.740,200,0.000,B,09:30:12.002,2145434
355921,3,688299,09:30:08.510,A,306780,0,14.750,400,0.000,B,09:30:12.002,2145472
356435,3,688299,09:30:08.510,A,307210,0,14.680,700,0.000,B,09:30:12.005,2145986
356768,3,688299,09:30:08.510,A,0,307470,14.800,400,0.000,S,09:30:12.010,2146319
357475,3,688299,09:30:08.670,A,0,308074,14.800,200,0.000,S,09:30:12.315,2163439
357565,3,688299,09:30:08.670,A,0,308148,14.800,600,0.000,S,09:30:12.315,2163529
357749,3,688299,09:30:08.670,A,0,308308,14.800,400,0.000,S,09:30:12.349,2163713
357753,3,688299,09:30:08.670,A,0,308312,14.800,400,0.000,S,09:30:12.349,2163717
358121,3,688299,09:30:08.670,T,296618,308620,14.750,306,4513.500,S,09:30:12.349,2164085
358981,3,688299,09:30:08.810,A,309355,0,14.660,2000,0.000,B,09:30:12.354,2164945
360535,3,688299,09:30:08.810,A,310600,0,14.720,200,0.000,B,09:30:12.399,2166499
361821,3,688299,09:30:08.970,A,311714,0,14.740,200,0.000,B,09:30:12.712,2185389
365230,3,688299,09:30:09.140,A,314615,0,14.730,200,0.000,B,09:30:12.803,2188798
365597,3,688299,09:30:09.290,A,314926,0,14.740,200,0.000,B,09:30:13.053,2202821
366183,3,688299,09:30:09.290,A,0,315342,14.960,1000,0.000,S,09:30:13.056,2203407
366700,3,688299,09:30:09.380,T,315781,265473,14.780,200,2956.000,B,09:30:13.061,2203924
367374,3,688299,09:30:09.380,A,0,316371,14.800,200,0.000,S,09:30:13.063,2204598
368702,3,688299,09:30:09.550,A,0,317429,14.980,1000,0.000,S,09:30:13.415,2222076
369050,3,688299,09:30:09.550,T,296618,317731,14.750,200,2950.000,S,09:30:13.418,2222424
370229,3,688299,09:30:09.550,A,0,318719,15.000,1000,0.000,S,09:30:13.423,2223603
371458,3,688299,09:30:09.710,A,319700,0,14.740,200,0.000,B,09:30:13.720,2240386
371530,3,688299,09:30:09.710,A,319760,0,14.740,220,0.000,B,09:30:13.720,2240458
371532,3,688299,09:30:09.710,A,319762,0,14.740,200,0.000,B,09:30:13.720,2240460
371883,3,688299,09:30:09.710,A,0,320018,14.800,600,0.000,S,09:30:13.752,2240811
373179,3,688299,09:30:09.860,A,321099,0,14.700,3000,0.000,B,09:30:13.762,2242107
374073,3,688299,09:30:09.860,A,321824,0,14.720,228,0.000,B,09:30:13.769,2243001
377725,3,688299,09:30:10.210,A,0,324848,14.770,392,0.000,S,09:30:14.364,2275959
377919,3,688299,09:30:10.210,A,0,325001,14.770,200,0.000,S,09:30:14.364,2276153
378218,3,688299,09:30:10.310,A,325256,0,14.750,1000,0.000,B,09:30:14.404,2276452
378707,3,688299,09:30:10.310,A,0,325664,14.770,200,0.000,S,09:30:14.408,2276941
379030,3,688299,09:30:10.310,A,325946,0,14.750,400,0.000,B,09:30:14.412,2277264
379869,3,688299,09:30:10.310,A,326619,0,14.600,500,0.000,B,09:30:14.417,2278103
380149,3,688299,09:30:10.310,T,296618,326845,14.750,271,3997.250,S,09:30:14.421,2278383
380665,3,688299,09:30:10.470,A,0,327300,14.770,200,0.000,S,09:30:14.425,2278899
